sale_id,customer_id,product_id,amount,date
141007,1366,285,482.55,2025-07-29
141008,1505,143,587.3,2025-07-29
141009,2060,196,992.61,2025-07-29
141010,2496,243,448.97,2025-07-29
141011,2126,271,87.12,2025-07-29
141012,3617,281,17.15,2025-07-29
141013,2259,126,721.07,2025-07-29
141014,3185,159,594.0,2025-07-29
141015,4847,194,929.91,2025-07-29
141016,119,172,987.85,2025-07-29
141017,4228,196,955.79,2025-07-29
141018,3119,259,471.62,2025-07-29
141019,2882,257,829.97,2025-07-29
141020,17,229,313.79,2025-07-29
141021,2925,267,637.2,2025-07-29
141022,2414,231,197.34,2025-07-29
141023,4113,138,483.86,2025-07-29
141024,4940,193,947.85,2025-07-29
141025,2339,121,993.74,2025-07-29
141026,793,285,362.2,2025-07-29
141027,1940,227,347.11,2025-07-29
141028,2277,261,506.37,2025-07-29
141029,3892,283,685.25,2025-07-29
141030,1069,151,101.72,2025-07-29
141031,2246,110,333.32,2025-07-29
141032,2940,210,144.74,2025-07-29
141033,1445,107,820.81,2025-07-29
141034,4809,184,897.94,2025-07-29
141035,3026,206,957.72,2025-07-29
141036,716,111,745.79,2025-07-29
141037,341,238,115.32,2025-07-29
141038,3877,262,396.28,2025-07-29
141039,3387,121,931.93,2025-07-29
141040,1789,209,962.41,2025-07-29
141041,2055,190,380.7,2025-07-29
141042,2809,172,251.33,2025-07-29
141043,4525,292,785.0,2025-07-29
141044,2339,142,451.36,2025-07-29
141045,3174,144,712.65,2025-07-29
141046,1406,208,650.9,2025-07-29
141047,3333,292,477.67,2025-07-29
141048,1777,128,250.61,2025-07-29
141049,1450,227,914.54,2025-07-29
141050,3644,276,348.2,2025-07-29
141051,2091,120,404.33,2025-07-29
141052,4307,284,317.81,2025-07-29
141053,956,167,258.78,2025-07-29
141054,4867,237,785.45,2025-07-29
141055,4475,281,651.88,2025-07-29
141056,2229,276,273.94,2025-07-29
141057,31,266,960.71,2025-07-29
141058,503,161,462.27,2025-07-29
141059,1464,144,755.4,2025-07-29
141060,3024,232,453.02,2025-07-29
141061,1139,273,842.25,2025-07-29
141062,4265,228,692.05,2025-07-29
141063,2265,251,37.27,2025-07-29
141064,656,101,121.22,2025-07-29
141065,1582,101,868.36,2025-07-29
141066,2247,177,877.14,2025-07-29
141067,3689,157,863.84,2025-07-29
141068,661,133,895.93,2025-07-29
141069,2276,146,46.37,2025-07-29
141070,671,107,38.37,2025-07-29
141071,2434,232,545.2,2025-07-29
141072,443,223,735.23,2025-07-29
141073,3394,171,270.34,2025-07-29
141074,3562,227,961.53,2025-07-29
141075,4699,274,491.26,2025-07-29
141076,1999,157,191.04,2025-07-29
141077,3321,185,272.04,2025-07-29
141078,4534,258,87.06,2025-07-29
141079,3826,123,130.5,2025-07-29
141080,1332,171,37.19,2025-07-29
141081,1752,182,305.73,2025-07-29
141082,4177,246,683.57,2025-07-29
141083,265,294,140.09,2025-07-29
141084,1107,162,618.78,2025-07-29
141085,551,276,768.72,2025-07-29
141086,3633,256,89.29,2025-07-29
141087,4392,241,54.86,2025-07-29
141088,1401,291,242.04,2025-07-29
141089,2322,272,89.55,2025-07-29
141090,4499,186,596.82,2025-07-29
141091,2541,290,909.73,2025-07-29
141092,1775,115,207.74,2025-07-29
141093,4836,217,196.18,2025-07-29
141094,2204,267,860.02,2025-07-29
141095,2636,107,971.82,2025-07-29
141096,2667,248,186.05,2025-07-29
141097,4600,136,955.44,2025-07-29
141098,244,265,548.67,2025-07-29
141099,4694,198,583.76,2025-07-29
141100,4894,209,739.39,2025-07-29
141101,3241,267,486.86,2025-07-29
141102,4191,290,738.45,2025-07-29
141103,1203,126,178.06,2025-07-29
141104,78,145,613.1,2025-07-29
141105,4895,291,360.2,2025-07-29
141106,3462,236,349.67,2025-07-29
141107,1448,227,783.85,2025-07-29
141108,4033,211,633.95,2025-07-29
141109,1091,146,920.35,2025-07-29
141110,161,196,312.36,2025-07-29
141111,348,207,747.8,2025-07-29
141112,4314,181,32.53,2025-07-29
141113,789,185,611.06,2025-07-29
141114,3555,224,760.29,2025-07-29
141115,3679,285,428.99,2025-07-29
141116,1649,220,961.12,2025-07-29
141117,4177,289,366.12,2025-07-29
141118,3923,176,853.29,2025-07-29
141119,1305,224,669.01,2025-07-29
141120,933,226,989.08,2025-07-29
141121,4631,273,952.97,2025-07-29
141122,20,199,626.14,2025-07-29
141123,2352,273,328.07,2025-07-29
141124,709,127,154.35,2025-07-29
141125,2023,262,717.43,2025-07-29
141126,2640,228,394.38,2025-07-29
141127,2447,154,705.34,2025-07-29
141128,881,203,891.62,2025-07-29
141129,1454,205,887.5,2025-07-29
141130,321,233,728.19,2025-07-29
141131,499,121,745.81,2025-07-29
141132,1793,221,245.22,2025-07-29
141133,2728,159,23.85,2025-07-29
141134,1860,202,522.94,2025-07-29
141135,3167,276,785.39,2025-07-29
141136,4188,286,618.46,2025-07-29
141137,1400,258,721.14,2025-07-29
141138,822,266,620.35,2025-07-29
141139,1615,190,132.46,2025-07-29
141140,877,184,177.2,2025-07-29
141141,4445,250,479.71,2025-07-29
141142,1104,173,640.46,2025-07-29
141143,3378,287,466.23,2025-07-29
141144,376,134,63.74,2025-07-29
141145,170,193,914.84,2025-07-29
141146,1632,148,461.46,2025-07-29
141147,2233,267,193.66,2025-07-29
141148,1243,265,815.2,2025-07-29
141149,2528,189,900.72,2025-07-29
141150,3515,111,895.41,2025-07-29
141151,3505,158,542.68,2025-07-29
141152,1789,256,628.46,2025-07-29
141153,4367,182,268.96,2025-07-29
141154,68,197,185.18,2025-07-29
141155,1143,298,982.41,2025-07-29
141156,1917,128,547.09,2025-07-29
141157,17,184,172.13,2025-07-29
141158,331,268,156.55,2025-07-29
141159,861,259,716.61,2025-07-29
141160,3933,290,763.51,2025-07-29
141161,4832,181,939.2,2025-07-29
141162,1200,222,479.49,2025-07-29
141163,2626,272,37.14,2025-07-29
141164,2655,144,824.67,2025-07-29
141165,94,262,957.09,2025-07-29
141166,4481,102,738.43,2025-07-29
141167,1364,252,794.95,2025-07-29
141168,4288,237,680.39,2025-07-29
141169,1845,184,294.14,2025-07-29
141170,4701,181,933.25,2025-07-29
141171,1541,228,814.6,2025-07-29
141172,723,203,488.97,2025-07-29
141173,270,225,506.64,2025-07-29
141174,2340,173,587.48,2025-07-29
141175,837,288,789.36,2025-07-29
141176,677,235,199.5,2025-07-29
141177,2295,130,631.32,2025-07-29
141178,2921,174,843.37,2025-07-29
141179,1091,217,339.54,2025-07-29
141180,4307,293,776.36,2025-07-29
141181,2167,108,710.31,2025-07-29
141182,376,271,84.6,2025-07-29
141183,4055,184,988.34,2025-07-29
141184,1554,208,292.04,2025-07-29
141185,3440,189,546.21,2025-07-29
141186,212,263,370.78,2025-07-29
141187,4610,232,766.34,2025-07-29
141188,3441,250,950.27,2025-07-29
141189,2141,179,858.85,2025-07-29
141190,1218,174,363.97,2025-07-29
141191,3592,209,462.49,2025-07-29
141192,58,181,446.27,2025-07-29
141193,884,254,210.21,2025-07-29
141194,2456,178,752.94,2025-07-29
141195,3457,258,422.51,2025-07-29
141196,2192,176,64.86,2025-07-29
141197,1374,214,167.0,2025-07-29
141198,4661,138,183.15,2025-07-29
141199,70,140,312.96,2025-07-29
141200,4647,134,105.43,2025-07-29
141201,2912,171,989.33,2025-07-29
141202,3162,214,159.64,2025-07-29
141203,1963,201,468.7,2025-07-29
141204,2701,268,890.6,2025-07-29
141205,2458,298,755.21,2025-07-29
141206,4516,156,814.1,2025-07-29
141207,197,238,508.94,2025-07-29
141208,1716,213,11.59,2025-07-29
141209,4048,227,142.39,2025-07-29
141210,152,153,477.64,2025-07-29
141211,2335,170,562.71,2025-07-29
141212,1519,258,889.62,2025-07-29
141213,4975,108,697.2,2025-07-29
141214,2286,280,123.95,2025-07-29
141215,3904,132,911.69,2025-07-29
141216,4713,257,753.64,2025-07-29
141217,3821,175,443.98,2025-07-29
141218,1049,277,523.31,2025-07-29
141219,2274,208,944.61,2025-07-29
141220,4286,244,292.14,2025-07-29
141221,1499,203,20.33,2025-07-29
141222,3476,276,350.48,2025-07-29
141223,3177,218,326.57,2025-07-29
141224,3007,273,854.39,2025-07-29
141225,1846,234,845.06,2025-07-29
141226,4307,164,841.72,2025-07-29
141227,2215,214,466.07,2025-07-29
141228,2795,286,766.3,2025-07-29
141229,1251,165,166.23,2025-07-29
141230,528,158,853.7,2025-07-29
141231,3595,152,968.76,2025-07-29
141232,901,211,68.99,2025-07-29
141233,2579,166,99.57,2025-07-29
141234,4522,175,667.76,2025-07-29
141235,567,246,357.62,2025-07-29
141236,3245,192,601.67,2025-07-29
141237,2415,187,685.11,2025-07-29
141238,2575,102,259.62,2025-07-29
141239,3624,116,257.06,2025-07-29
141240,1394,245,420.11,2025-07-29
141241,2847,284,460.35,2025-07-29
141242,601,161,224.49,2025-07-29
141243,2185,149,395.89,2025-07-29
141244,962,280,138.02,2025-07-29
141245,2143,205,801.97,2025-07-29
141246,2823,207,373.04,2025-07-29
141247,4452,134,479.43,2025-07-29
141248,3631,192,332.42,2025-07-29
141249,2648,143,489.71,2025-07-29
141250,3249,120,365.61,2025-07-29
141251,3676,280,441.4,2025-07-29
141252,1600,106,52.14,2025-07-29
141253,4515,193,161.9,2025-07-29
141254,3766,136,795.73,2025-07-29
141255,1284,265,515.46,2025-07-29
141256,2731,135,940.8,2025-07-29
141257,2900,117,976.94,2025-07-29
141258,1577,287,348.05,2025-07-29
141259,4089,136,288.59,2025-07-29
141260,1367,232,252.46,2025-07-29
141261,3793,133,748.23,2025-07-29
141262,4379,187,730.32,2025-07-29
141263,1805,293,663.64,2025-07-29
141264,3750,218,602.05,2025-07-29
141265,3013,161,651.28,2025-07-29
141266,2091,291,633.24,2025-07-29
141267,2335,173,307.26,2025-07-29
141268,1537,139,286.94,2025-07-29
141269,1686,175,843.14,2025-07-29
141270,1322,138,404.33,2025-07-29
141271,2820,283,843.28,2025-07-29
141272,3716,253,323.49,2025-07-29
141273,3727,270,385.14,2025-07-29
141274,4483,279,86.7,2025-07-29
141275,3979,191,141.55,2025-07-29
141276,3755,269,212.96,2025-07-29
141277,1163,194,82.41,2025-07-29
141278,2841,240,954.14,2025-07-29
141279,1843,142,44.95,2025-07-29
141280,1074,186,956.09,2025-07-29
141281,2092,242,831.28,2025-07-29
141282,1061,265,891.67,2025-07-29
141283,1772,157,729.25,2025-07-29
141284,4880,291,45.3,2025-07-29
141285,1256,293,773.75,2025-07-29
141286,2503,159,482.54,2025-07-29
141287,3008,130,348.52,2025-07-29
141288,999,221,79.84,2025-07-29
141289,2311,130,739.56,2025-07-29
141290,3907,283,345.33,2025-07-29
141291,598,272,956.69,2025-07-29
141292,4569,262,452.01,2025-07-29
141293,2309,229,891.43,2025-07-29
141294,3506,119,855.96,2025-07-29
141295,3882,196,778.07,2025-07-29
141296,4571,207,546.48,2025-07-29
141297,4063,241,793.92,2025-07-29
141298,454,132,541.15,2025-07-29
141299,2219,196,523.6,2025-07-29
141300,1316,219,482.44,2025-07-29
141301,1599,282,280.45,2025-07-29
141302,3918,224,658.65,2025-07-29
141303,2169,269,493.53,2025-07-29
141304,3992,225,613.39,2025-07-29
141305,902,230,209.99,2025-07-29
141306,1941,247,387.9,2025-07-29
141307,4124,265,723.08,2025-07-29
141308,4833,272,933.73,2025-07-29
141309,2686,256,167.09,2025-07-29
141310,1334,234,408.46,2025-07-29
141311,4418,166,628.63,2025-07-29
141312,3983,229,582.55,2025-07-29
141313,2906,238,325.27,2025-07-29
141314,4396,127,256.15,2025-07-29
141315,4968,129,564.32,2025-07-29
141316,4701,169,264.19,2025-07-29
141317,2330,124,635.14,2025-07-29
141318,2296,249,775.07,2025-07-29
141319,3523,201,536.58,2025-07-29
141320,91,110,805.18,2025-07-29
141321,3516,115,623.97,2025-07-29
141322,2306,166,890.65,2025-07-29
141323,1420,117,756.24,2025-07-29
141324,2000,192,623.12,2025-07-29
141325,4554,122,494.45,2025-07-29
141326,1464,281,345.98,2025-07-29
141327,1391,122,164.3,2025-07-29
141328,751,119,389.67,2025-07-29
141329,2873,105,697.67,2025-07-29
141330,75,258,906.3,2025-07-29
141331,3954,279,87.68,2025-07-29
141332,2548,295,907.79,2025-07-29
141333,879,269,837.3,2025-07-29
141334,3711,146,922.68,2025-07-29
141335,4070,290,30.76,2025-07-29
141336,4414,141,354.05,2025-07-29
141337,1421,151,868.95,2025-07-29
141338,2304,196,599.3,2025-07-29
141339,459,145,228.84,2025-07-29
141340,2291,157,612.4,2025-07-29
141341,1522,218,393.13,2025-07-29
141342,4064,212,732.01,2025-07-29
141343,2012,190,279.2,2025-07-29
141344,4403,271,127.54,2025-07-29
141345,9,185,850.11,2025-07-29
141346,3469,280,60.28,2025-07-29
141347,2319,102,77.54,2025-07-29
141348,3486,300,22.84,2025-07-29
141349,3475,279,704.81,2025-07-29
141350,4617,212,853.86,2025-07-29
141351,4861,134,956.15,2025-07-29
141352,2812,259,109.86,2025-07-29
141353,2938,268,702.23,2025-07-29
141354,224,136,80.31,2025-07-29
141355,1714,112,200.4,2025-07-29
141356,2392,253,420.17,2025-07-29
141357,2562,274,11.24,2025-07-29
141358,2910,232,623.13,2025-07-29
141359,3281,126,906.55,2025-07-29
141360,3884,175,763.98,2025-07-29
141361,4284,238,735.33,2025-07-29
141362,1322,219,690.33,2025-07-29
141363,2487,165,510.29,2025-07-29
141364,3431,232,241.61,2025-07-29
141365,974,165,653.37,2025-07-29
141366,2998,192,726.97,2025-07-29
141367,2221,107,782.77,2025-07-29
141368,4504,298,251.4,2025-07-29
141369,3304,157,369.75,2025-07-29
141370,1913,253,584.59,2025-07-29
141371,4016,299,450.5,2025-07-29
141372,4068,214,129.44,2025-07-29
141373,115,160,989.73,2025-07-29
141374,2972,173,528.67,2025-07-29
141375,2375,278,936.2,2025-07-29
141376,1229,251,543.56,2025-07-29
141377,3709,181,209.2,2025-07-29
141378,4846,225,867.33,2025-07-29
141379,4946,146,499.42,2025-07-29
141380,4577,295,176.18,2025-07-29
141381,3455,132,279.56,2025-07-29
141382,3256,256,233.97,2025-07-29
141383,3901,135,547.05,2025-07-29
141384,2960,165,763.45,2025-07-29
141385,3482,118,464.0,2025-07-29
141386,2842,112,818.84,2025-07-29
141387,1204,212,42.84,2025-07-29
141388,2963,298,522.86,2025-07-29
141389,4198,276,455.12,2025-07-29
141390,1756,288,183.32,2025-07-29
141391,1731,181,695.13,2025-07-29
141392,286,143,696.23,2025-07-29
141393,1795,266,106.11,2025-07-29
141394,3217,235,45.14,2025-07-29
141395,658,152,455.98,2025-07-29
141396,4181,157,336.54,2025-07-29
141397,3840,202,696.07,2025-07-29
141398,2074,222,273.87,2025-07-29
141399,4939,202,41.88,2025-07-29
141400,3308,141,447.37,2025-07-29
141401,4227,206,260.89,2025-07-29
141402,627,288,301.85,2025-07-29
141403,2890,125,993.66,2025-07-29
141404,2971,208,570.17,2025-07-29
141405,589,132,586.07,2025-07-29
141406,1796,166,300.45,2025-07-29
141407,2638,290,299.1,2025-07-29
141408,257,147,308.93,2025-07-29
141409,1516,160,245.63,2025-07-29
141410,1931,163,790.87,2025-07-29
141411,645,138,914.56,2025-07-29
141412,4781,231,451.28,2025-07-29
141413,3597,194,174.52,2025-07-29
141414,2749,108,568.9,2025-07-29
141415,2416,229,627.51,2025-07-29
141416,4427,290,24.97,2025-07-29
141417,1626,267,792.28,2025-07-29
141418,1160,257,748.96,2025-07-29
141419,4129,156,449.12,2025-07-29
141420,4908,280,973.5,2025-07-29
141421,1061,214,180.39,2025-07-29
141422,851,113,98.24,2025-07-29
141423,4096,276,61.83,2025-07-29
141424,3007,155,103.82,2025-07-29
141425,3732,277,46.44,2025-07-29
141426,758,194,541.72,2025-07-29
141427,595,201,598.06,2025-07-29
141428,615,255,169.35,2025-07-29
141429,3661,240,788.39,2025-07-29
141430,1438,271,707.83,2025-07-29
141431,1839,285,264.02,2025-07-29
141432,2134,167,200.83,2025-07-29
141433,3004,236,558.43,2025-07-29
141434,2315,109,941.05,2025-07-29
141435,1613,226,665.93,2025-07-29
141436,48,199,885.3,2025-07-29
141437,316,111,110.95,2025-07-29
141438,3987,254,402.74,2025-07-29
141439,2206,193,960.69,2025-07-29
141440,272,154,319.14,2025-07-29
141441,2599,168,772.67,2025-07-29
141442,4583,191,992.65,2025-07-29
141443,433,143,414.32,2025-07-29
141444,3045,178,155.65,2025-07-29
141445,3536,288,96.08,2025-07-29
141446,14,172,44.3,2025-07-29
141447,28,168,551.15,2025-07-29
141448,2016,134,27.17,2025-07-29
141449,4959,116,327.9,2025-07-29
141450,4962,273,998.12,2025-07-29
141451,383,110,857.53,2025-07-29
141452,4293,186,137.36,2025-07-29
141453,2147,212,365.66,2025-07-29
141454,1502,204,835.81,2025-07-29
141455,593,211,67.81,2025-07-29
141456,177,133,44.38,2025-07-29
141457,2219,188,385.95,2025-07-29
141458,287,159,816.08,2025-07-29
141459,1164,265,504.62,2025-07-29
141460,2144,156,138.56,2025-07-29
141461,4452,244,496.83,2025-07-29
141462,3653,145,112.48,2025-07-29
141463,726,158,399.15,2025-07-29
141464,439,134,405.13,2025-07-29
141465,4620,296,719.27,2025-07-29
141466,2813,108,175.43,2025-07-29
141467,2720,154,44.85,2025-07-29
141468,3195,108,519.19,2025-07-29
141469,856,219,542.47,2025-07-29
141470,2163,288,584.22,2025-07-29
141471,998,251,44.66,2025-07-29
141472,49,232,616.08,2025-07-29
141473,4660,190,379.86,2025-07-29
141474,1833,286,982.41,2025-07-29
141475,4185,274,772.81,2025-07-29
141476,4433,161,978.26,2025-07-29
141477,4686,102,325.13,2025-07-29
141478,381,220,70.16,2025-07-29
141479,993,237,17.56,2025-07-29
141480,1710,284,268.27,2025-07-29
141481,2330,250,533.53,2025-07-29
141482,832,288,737.2,2025-07-29
141483,2048,151,76.08,2025-07-29
141484,606,237,268.36,2025-07-29
141485,1619,155,616.67,2025-07-29
141486,2817,176,266.99,2025-07-29
141487,4489,125,245.71,2025-07-29
141488,268,136,684.21,2025-07-29
141489,1597,176,839.56,2025-07-29
141490,2630,138,652.82,2025-07-29
141491,4227,102,901.32,2025-07-29
141492,491,184,908.97,2025-07-29
141493,2381,109,147.38,2025-07-29
141494,310,110,417.08,2025-07-29
141495,3404,178,87.79,2025-07-29
141496,3544,157,672.8,2025-07-29
141497,2178,203,50.5,2025-07-29
141498,892,217,850.63,2025-07-29
141499,2890,288,624.13,2025-07-29
141500,1626,181,837.72,2025-07-29
141501,3810,213,486.49,2025-07-29
141502,1914,275,683.15,2025-07-29
141503,1686,126,844.19,2025-07-29
141504,2668,165,954.49,2025-07-29
141505,2577,114,769.01,2025-07-29
141506,1156,109,632.21,2025-07-29
141507,4540,243,777.02,2025-07-29
141508,141,116,811.46,2025-07-29
141509,3282,178,969.8,2025-07-29
141510,4262,181,621.34,2025-07-29
141511,3912,143,34.12,2025-07-29
141512,462,173,959.49,2025-07-29
141513,2390,196,185.52,2025-07-29
141514,4672,298,741.86,2025-07-29
141515,2290,186,944.69,2025-07-29
141516,4777,126,470.71,2025-07-29
141517,3939,187,291.45,2025-07-29
141518,1593,277,816.5,2025-07-29
141519,3083,215,661.37,2025-07-29
141520,3209,278,938.11,2025-07-29
141521,4071,161,22.82,2025-07-29
141522,2310,277,308.01,2025-07-29
141523,3068,279,548.99,2025-07-29
141524,4927,146,82.13,2025-07-29
141525,1942,203,654.76,2025-07-29
141526,4928,203,405.64,2025-07-29
141527,4511,257,218.47,2025-07-29
141528,1258,274,850.85,2025-07-29
141529,1002,203,240.38,2025-07-29
141530,380,156,497.19,2025-07-29
141531,4728,164,978.16,2025-07-29
141532,662,188,201.7,2025-07-29
141533,2628,277,228.26,2025-07-29
141534,983,292,926.25,2025-07-29
141535,47,157,48.43,2025-07-29
141536,1003,281,204.33,2025-07-29
141537,3370,102,207.88,2025-07-29
141538,4984,202,839.3,2025-07-29
141539,2392,130,573.62,2025-07-29
141540,4483,239,184.07,2025-07-29
141541,2508,216,889.43,2025-07-29
141542,74,133,997.25,2025-07-29
141543,3465,191,126.25,2025-07-29
141544,4430,287,51.18,2025-07-29
141545,2069,148,91.34,2025-07-29
141546,4239,111,251.47,2025-07-29
141547,2928,265,637.46,2025-07-29
141548,1593,106,832.2,2025-07-29
141549,1760,214,295.69,2025-07-29
141550,699,135,896.63,2025-07-29
141551,575,283,982.71,2025-07-29
141552,4187,275,430.17,2025-07-29
141553,1445,236,490.4,2025-07-29
141554,1676,185,456.95,2025-07-29
141555,1767,198,761.72,2025-07-29
141556,4814,248,812.83,2025-07-29
141557,1767,262,179.39,2025-07-29
141558,815,282,200.36,2025-07-29
141559,4376,209,266.51,2025-07-29
141560,3707,269,765.51,2025-07-29
141561,3010,162,142.59,2025-07-29
141562,2956,299,639.29,2025-07-29
141563,2478,228,388.38,2025-07-29
141564,4678,142,520.15,2025-07-29
141565,190,130,965.45,2025-07-29
141566,554,297,557.78,2025-07-29
141567,1711,109,106.2,2025-07-29
141568,412,107,718.01,2025-07-29
141569,4040,270,447.22,2025-07-29
141570,507,202,951.05,2025-07-29
141571,289,136,752.52,2025-07-29
141572,2265,201,503.49,2025-07-29
141573,436,250,390.43,2025-07-29
141574,2523,133,851.29,2025-07-29
141575,1878,246,647.85,2025-07-29
141576,4190,299,958.09,2025-07-29
141577,4572,121,897.5,2025-07-29
141578,2470,173,587.85,2025-07-29
141579,1960,230,379.29,2025-07-29
141580,2448,114,69.08,2025-07-29
141581,968,169,782.43,2025-07-29
141582,1181,296,548.8,2025-07-29
141583,2879,213,516.57,2025-07-29
141584,4688,224,709.54,2025-07-29
141585,371,120,696.23,2025-07-29
141586,3669,287,333.36,2025-07-29
141587,2204,108,726.06,2025-07-29
141588,4680,175,901.3,2025-07-29
141589,2870,258,353.39,2025-07-29
141590,4816,118,175.59,2025-07-29
141591,874,181,303.89,2025-07-29
141592,4471,188,229.55,2025-07-29
141593,2926,249,342.2,2025-07-29
141594,3157,176,238.03,2025-07-29
141595,314,290,541.2,2025-07-29
141596,1004,266,698.39,2025-07-29
141597,736,145,439.09,2025-07-29
141598,3343,141,121.9,2025-07-29
141599,4499,262,989.47,2025-07-29
141600,4231,181,335.66,2025-07-29
141601,1880,292,307.45,2025-07-29
141602,826,227,939.96,2025-07-29
141603,2729,221,469.76,2025-07-29
141604,2336,244,948.58,2025-07-29
141605,1449,105,105.93,2025-07-29
141606,1291,277,628.26,2025-07-29
141607,4769,178,818.98,2025-07-29
141608,3502,263,994.25,2025-07-29
141609,2551,245,900.74,2025-07-29
141610,2740,101,714.61,2025-07-29
141611,2186,152,385.38,2025-07-29
141612,4963,265,246.71,2025-07-29
141613,3283,224,568.67,2025-07-29
141614,3568,196,994.96,2025-07-29
141615,627,287,521.54,2025-07-29
141616,3722,224,446.67,2025-07-29
141617,863,251,756.52,2025-07-29
141618,2599,287,574.18,2025-07-29
141619,2751,223,646.93,2025-07-29
141620,2746,209,94.38,2025-07-29
141621,1926,177,459.28,2025-07-29
141622,4598,106,991.11,2025-07-29
141623,4865,173,274.42,2025-07-29
141624,1089,179,74.21,2025-07-29
141625,3933,171,288.98,2025-07-29
141626,1274,165,871.04,2025-07-29
141627,1020,150,334.59,2025-07-29
141628,4749,262,864.26,2025-07-29
141629,1771,201,25.09,2025-07-29
141630,777,127,44.64,2025-07-29
141631,4213,186,948.74,2025-07-29
141632,3640,294,81.13,2025-07-29
141633,2283,209,107.8,2025-07-29
141634,935,147,772.29,2025-07-29
141635,897,114,575.0,2025-07-29
141636,2914,113,13.5,2025-07-29
141637,4011,227,337.02,2025-07-29
141638,470,264,469.84,2025-07-29
141639,1777,171,864.96,2025-07-29
141640,416,104,319.05,2025-07-29
141641,2477,119,940.53,2025-07-29
141642,815,194,167.18,2025-07-29
141643,2645,113,994.45,2025-07-29
141644,3426,192,882.87,2025-07-29
141645,2202,176,546.03,2025-07-29
141646,165,263,790.57,2025-07-29
141647,740,220,956.54,2025-07-29
141648,4393,294,593.46,2025-07-29
141649,97,289,137.83,2025-07-29
141650,3279,197,693.74,2025-07-29
141651,4997,244,632.11,2025-07-29
141652,4398,150,340.04,2025-07-29
141653,2345,245,309.44,2025-07-29
141654,4934,286,669.65,2025-07-29
141655,4960,170,262.91,2025-07-29
141656,1289,229,432.1,2025-07-29
141657,4964,199,55.33,2025-07-29
141658,1441,260,742.19,2025-07-29
141659,150,170,630.18,2025-07-29
141660,1498,261,277.28,2025-07-29
141661,3322,288,659.1,2025-07-29
141662,54,157,852.09,2025-07-29
141663,1772,208,645.89,2025-07-29
141664,384,138,688.86,2025-07-29
141665,3400,291,928.79,2025-07-29
141666,414,107,886.06,2025-07-29
141667,1352,217,745.91,2025-07-29
141668,1369,266,105.27,2025-07-29
141669,2667,232,226.11,2025-07-29
141670,3267,224,676.52,2025-07-29
141671,2214,231,760.07,2025-07-29
141672,2404,117,438.67,2025-07-29
141673,1106,131,718.46,2025-07-29
141674,869,104,616.84,2025-07-29
141675,228,168,192.5,2025-07-29
141676,815,251,370.12,2025-07-29
141677,2364,211,636.27,2025-07-29
141678,3365,179,338.99,2025-07-29
141679,4019,192,126.9,2025-07-29
141680,1421,114,156.49,2025-07-29
141681,4142,258,200.55,2025-07-29
141682,1412,219,209.29,2025-07-29
141683,2923,141,160.73,2025-07-29
141684,3528,201,823.45,2025-07-29
141685,2227,167,289.88,2025-07-29
141686,1246,171,965.36,2025-07-29
141687,3275,217,73.83,2025-07-29
141688,2389,189,964.05,2025-07-29
141689,4186,129,908.06,2025-07-29
141690,4180,132,317.75,2025-07-29
141691,1877,136,880.93,2025-07-29
141692,1282,240,697.15,2025-07-29
141693,4582,206,140.72,2025-07-29
141694,2214,195,789.09,2025-07-29
141695,4479,300,578.87,2025-07-29
141696,2651,251,512.43,2025-07-29
141697,4472,174,66.57,2025-07-29
141698,1431,271,158.19,2025-07-29
141699,4375,133,779.18,2025-07-29
141700,781,272,425.69,2025-07-29
141701,166,195,50.32,2025-07-29
141702,4524,184,97.0,2025-07-29
141703,4233,112,513.14,2025-07-29
141704,4524,284,377.29,2025-07-29
141705,1134,135,828.65,2025-07-29
141706,3753,122,572.24,2025-07-29
141707,1778,272,961.48,2025-07-29
141708,1662,161,922.04,2025-07-29
141709,454,253,653.16,2025-07-29
141710,4532,242,679.63,2025-07-29
141711,1190,141,899.09,2025-07-29
141712,1643,194,521.16,2025-07-29
141713,776,200,447.89,2025-07-29
141714,3933,207,683.98,2025-07-29
141715,2878,206,500.96,2025-07-29
141716,3223,184,528.12,2025-07-29
141717,286,126,767.31,2025-07-29
141718,1445,161,94.55,2025-07-29
141719,3698,145,373.91,2025-07-29
141720,1234,103,25.37,2025-07-29
141721,1963,260,956.76,2025-07-29
141722,1120,271,597.45,2025-07-29
141723,1787,256,479.75,2025-07-29
141724,4213,109,29.98,2025-07-29
141725,3316,245,577.8,2025-07-29
141726,108,207,276.33,2025-07-29
141727,2496,123,116.32,2025-07-29
141728,387,297,444.67,2025-07-29
141729,2588,210,83.66,2025-07-29
141730,4856,118,275.26,2025-07-29
141731,734,152,13.89,2025-07-29
141732,3017,299,695.78,2025-07-29
141733,1506,198,830.07,2025-07-29
141734,4466,232,920.34,2025-07-29
141735,2613,154,992.9,2025-07-29
141736,2917,245,777.29,2025-07-29
141737,294,283,552.1,2025-07-29
141738,4005,220,826.79,2025-07-29
141739,4196,221,823.26,2025-07-29
141740,510,137,236.85,2025-07-29
141741,4095,221,311.45,2025-07-29
141742,3523,195,657.31,2025-07-29
141743,459,188,514.94,2025-07-29
141744,352,294,740.07,2025-07-29
141745,4110,202,416.26,2025-07-29
141746,3733,218,356.23,2025-07-29
141747,2749,140,232.41,2025-07-29
141748,3337,177,364.08,2025-07-29
141749,2271,263,606.46,2025-07-29
